region_id,region,county_name,NCESSCH,SCH_NAME,LEA_NAME,school_irn,Building Name,students_served,high_need,match_method,match_score
,,Wood,390506704020,Eastwood I High School,Eastwood Local,009779,,0.0,False,unmatched,
,,Wood,390506704022,Eastwood Elementary School,Eastwood Local,021725,,0.0,False,unmatched,
,,Wood,390506804026,Elmwood Middle School,Elmwood Local,007963,,0.0,False,unmatched,
,,Wood,390506804027,Elmwood High School,Elmwood Local,010439,,0.0,False,unmatched,
,,Wood,390506805304,Elmwood Elementary School,Elmwood Local,000345,,0.0,False,unmatched,
,,Wood,390506904030,Lake Elementary School,Lake Local,019521,,0.0,False,unmatched,
,,Wood,390506904031,Lake Middle School,Lake Local,019547,,0.0,False,unmatched,
,,Wood,390506904032,Lake High School,Lake Local,019539,,0.0,False,unmatched,
,,Wood,390507004035,E A Powell Elementary School,North Baltimore Local,008920,E A Powell Elementary School,24.0,True,exact_irn,
,,Wood,390507004037,North Baltimore High School,North Baltimore Local,026070,,0.0,False,unmatched,31.999999999999996
,,Wood,390507004173,North Baltimore Middle School,North Baltimore Local,082586,,0.0,False,unmatched,31.999999999999996
,,Wood,390507104039,Northwood High School,Northwood Local Schools,027961,,0.0,False,unmatched,
,,Wood,390507104040,Northwood Elementary School,Northwood Local Schools,027953,,0.0,False,unmatched,
,,Wood,390507106177,Ranger Online Academy,Northwood Local Schools,019683,,0.0,False,unmatched,
,,Wood,390507204042,Otsego Elementary School,Otsego Local,014076,,0.0,False,unmatched,
,,Wood,390507204043,Otsego Junior High,Otsego Local,032920,,0.0,False,unmatched,
,,Wood,390507204045,Otsego High School,Otsego Local,028860,,0.0,False,unmatched,
,,Wyandot,390507404049,Mohawk High School,Mohawk Local,025155,,0.0,False,unmatched,
,,Wyandot,390507404050,Mohawk Elementary School,Mohawk Local,036624,,0.0,False,unmatched,
,,Allen,390507704051,Apollo Career Center,Apollo,050781,,0.0,False,unmatched,
,,Brown,390507904052,Southern Hills Career Technical Center,Southern Hills,050807,,0.0,False,unmatched,
,,Ashtabula,390508104053,Ashtabula County Technical and Career Campus,Ashtabula County Technical and Career Center,050823,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Harrison,390508504055,Harrison Career Center,Belmont-Harrison,066399,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Belmont,390508504275,Belmont Career Center,Belmont-Harrison,050864,,0.0,False,unmatched,
,,Butler,390508804056,D Russel Lee Career-Technology Center,Butler Technology & Career Development Schools,050898,,0.0,False,unmatched,
,,Butler,390508804942,Butler Tech School of the Arts,Butler Technology & Career Development Schools,000658,,0.0,False,unmatched,
,,Butler,390508804943,Butler Tech Natural Science Center,Butler Technology & Career Development Schools,000659,,0.0,False,unmatched,
,,Butler,390508805845,Butler Tech Bioscience Center,Butler Technology & Career Development Schools,015165,,0.0,False,unmatched,
,,Butler,390508805983,Butler Tech LeSourdsville Location,Butler Technology & Career Development Schools,017163,,0.0,False,unmatched,
,,Columbiana,390509004057,Columbiana County,Columbiana County,050914,,0.0,False,unmatched,
,,Cuyahoga,390509204058,Cuyahoga Valley Career Center,Cuyahoga Valley Career Center,050930,,0.0,False,unmatched,
,,Cuyahoga,390509404059,Polaris Career Center,Polaris,050955,,0.0,False,unmatched,
,,Fulton,390509604060,Four County Career Center,Four County Career Center,012047,,0.0,False,unmatched,
1.0,Group 1 - Columbus Core,Delaware,390509801492,Delaware Area Career Center South Campus,Delaware Area Career Center,124966,,0.0,False,unmatched,
1.0,Group 1 - Columbus Core,Franklin,390510004062,Eastland Career Center,Eastland-Fairfield Career & Technical Schools,009639,,0.0,False,unmatched,
1.0,Group 1 - Columbus Core,Fairfield,390510004285,Fairfield Career Center,Eastland-Fairfield Career & Technical Schools,094953,,0.0,False,unmatched,
,,Erie,390510204063,Ehove Career Center,EHOVE Career Center,051037,,0.0,False,unmatched,
,,Greene,390510404064,Greene County Career Center,Greene County Vocational School District,014464,,0.0,False,unmatched,
,,Hamilton,390510604065,Diamond Oaks Cdc,Great Oaks Career Campuses,064980,,0.0,False,unmatched,
,,Butler,390510604068,Scarlet Oaks Cdc,Great Oaks Career Campuses,051078,,0.0,False,unmatched,
,,Clinton,390510604276,Laurel Oaks Cdc,Great Oaks Career Campuses,064972,,0.0,False,unmatched,
,,Clermont,390510604277,Live Oaks Cdc,Great Oaks Career Campuses,064998,,0.0,False,unmatched,
,,Butler,390510605846,Instructional Resource Center,Great Oaks Career Campuses,015326,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Jefferson,390511204069,Jefferson County,Jefferson County,051136,,0.0,False,unmatched,
2.0,Group 2 - Newark / East-Central,Knox,390511404070,Knox County Career Center,Knox County JVSD,051151,,0.0,False,unmatched,
,,Lake,390511604071,Auburn Vocational,Auburn,019497,,0.0,False,unmatched,
,,Lawrence,390511804072,Lawrence County,Lawrence County,051193,,0.0,False,unmatched,
2.0,Group 2 - Newark / East-Central,Licking,390512004073,Career and Technology Educational Centers,Career and Technology Educational Centers,051219,,0.0,False,unmatched,
,,Lorain,390512204074,William R Burton,Lorain County JVS,051235,,0.0,False,unmatched,
,,Mahoning,390512404075,Mahoning Career & Technical,Mahoning Co Career & Tech Ctr,051250,,0.0,False,unmatched,
,,Montgomery,390512804076,Miami Valley Ctc,Miami Valley Career Tech,051292,,0.0,False,unmatched,
,,Montgomery,390512804668,Miami Valley Ctc Alternative,Miami Valley Career Tech,142414,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Guernsey,390513004077,Buffalo Campus,Mid-East Career and Technology Centers,065441,,0.0,False,unmatched,
,,Muskingum,390513004078,Zanesville Campus,Mid-East Career and Technology Centers,051318,,0.0,False,unmatched,
,,Logan,390513304079,Ohio Hi-Point,Ohio Hi-Point Career Center,051342,,0.0,False,unmatched,
,,Wood,390513504080,Penta Career Center - on campus,Penta Career Center - District,029603,,0.0,False,unmatched,
,,Wood,390513504081,Penta Satellite,Penta Career Center - District,065052,,0.0,False,unmatched,
4.0,Group 4 - Southern Corridor,Pike,390513704082,Vern Riffe Career Technology C,Pike County Area,029934,,0.0,False,unmatched,
,,Portage,390513904083,Maplewood Career Center Building,Maplewood Career Center District,051409,,0.0,False,unmatched,
,,Richland,390514104084,Pioneer Career & Technology,Pioneer Career & Technology,030080,,0.0,False,unmatched,
4.0,Group 4 - Southern Corridor,Ross,390514304085,Pickaway-Ross Career & Technology Center,Pickaway-Ross County JVSD,051441,,0.0,False,unmatched,
,,Sandusky,390514501496,Technology Center,Vanguard-Sentinel Career & Technology Centers,122812,,0.0,False,unmatched,
,,Sandusky,390514504086,Vanguard Tech Center,Vanguard-Sentinel Career & Technology Centers,051466,,0.0,False,unmatched,
,,Seneca,390514504278,Sentinel Career & Technology Center,Vanguard-Sentinel Career & Technology Centers,093088,,0.0,False,unmatched,
,,Warren,390514704087,Warren County Career Center,Warren County Vocational School,051482,,0.0,False,unmatched,
,,Warren,390514706063,WCCC @ Atrium,Warren County Vocational School,019407,,0.0,False,unmatched,
,,Scioto,390514904088,Scioto County Career Technical Center,Scioto County Joint Vocational School,033795,,0.0,False,unmatched,
,,Clark,390515304089,Springfield-Clark County,Springfield-Clark County,035519,,0.0,False,unmatched,
3.0,Group 3 - Southeast Cluster,Athens,390516004090,Tri-County Career Center Building,Tri-County Career Center,037507,,0.0,False,unmatched,
,,Trumbull,390516304091,Trumbull Career & Tech  Center,Trumbull Career & Tech Ctr,051649,,0.0,False,unmatched,
,,Tuscarawas,390516504092,Buckeye Career Center,Buckeye,051664,,0.0,False,unmatched,
,,Holmes,390516505883,Buckeye Career Center Annex-Hiland Satellite,Buckeye,011918,,0.0,False,unmatched,
,,Van Wert,390516704093,Vantage Career Center,Vantage Career Center,051680,,0.0,False,unmatched,
3.0,Group 3 - Southeast Cluster,Washington,390516904094,Washington County CC Barrett Bld,Washington County Career Center District,051706,,0.0,False,unmatched,
,,Wayne,390517104095,Wayne County Schools Career Center,Wayne County JVSD,051722,,0.0,False,unmatched,
,,Adams,390619004105,North Adams High School,Adams County Ohio Valley Local,033944,,0.0,False,unmatched,28.57142857142857
,,Adams,390619004107,Peebles Elementary School,Adams County Ohio Valley Local,029520,,0.0,False,unmatched,23.529411764705888
,,Adams,390619004108,Peebles High School,Adams County Ohio Valley Local,029538,,0.0,False,unmatched,23.529411764705888
,,Adams,390619004109,North Adams Elementary School,Adams County Ohio Valley Local,033936,,0.0,False,unmatched,28.57142857142857
,,Adams,390619004113,West Union Elementary School,Adams County Ohio Valley Local,038885,West Union High School,554.0,True,exact_unique_name,100
,,Adams,390619004114,West Union High School,Adams County Ohio Valley Local,038893,West Union High School,554.0,True,exact_irn,
,,Adams,390619004234,Ohio Valley Career & Technical Center,Adams County Ohio Valley Local,070425,,0.0,False,unmatched,24.489795918367353
,,Stark,390620204116,R G Drage Career Technical Ctr,Stark County Area,062034,,0.0,False,unmatched,
,,Ashland,390620404117,Ashland-W Holmes Career Center,Ashland County-West Holmes Joint Vocational School,062059,,0.0,False,unmatched,
4.0,Group 4 - Southern Corridor,Gallia,390620604118,Buckeye Hills Career Center,Gallia-Jackson-Vinton,062075,,0.0,False,unmatched,
,,Medina,390621004119,Medina County Career Center,Medina County Joint Vocational School District,062117,,0.0,False,unmatched,
,,Miami,390621204120,Upper Valley Career Center,Upper Valley Career Center,062133,,0.0,False,unmatched,
,,Clermont,390628004122,U S Grant,U S Grant,062810,,0.0,False,unmatched,
,,Stark,390634904123,Portage Lakes Career Center,Portage Lakes,063503,,0.0,False,unmatched,
1.0,Group 1 - Columbus Core,Union,390635104124,Tolles Career & Technical Center,Tolles Career & Technical Center,063529,,0.0,False,unmatched,
,,Preble,390649604125,College Corner Union Elementary School,College Corner Local,006916,,0.0,False,unmatched,
,,Coshocton,390652204126,Coshocton County Career Center,Coshocton County,065235,,0.0,False,unmatched,
,,Marion,390652604127,Tri-Rivers Career Center,Tri-Rivers,065276,,0.0,False,unmatched,
4.0,Group 4 - Southern Corridor,Gallia,390656800725,South Gallia High School,Gallia County Local,015099,South Gallia Middle School,118.0,True,exact_unique_name,100
4.0,Group 4 - Southern Corridor,Gallia,390656804128,Addaville Elementary School,Gallia County Local,000141,,0.0,False,unmatched,38.095238095238095
4.0,Group 4 - Southern Corridor,Gallia,390656804129,River Valley Middle School,Gallia County Local,002683,River Valley High School,333.0,True,exact_unique_name,100
4.0,Group 4 - Southern Corridor,Gallia,390656804130,Southwestern Elementary School,Gallia County Local,004515,,0.0,False,unmatched,41.666666666666664
4.0,Group 4 - Southern Corridor,Gallia,390656804133,Hannan Trace Elementary School,Gallia County Local,015081,,0.0,False,unmatched,33.333333333333336
4.0,Group 4 - Southern Corridor,Gallia,390656804135,River Valley High School,Gallia County Local,019364,River Valley High School,333.0,True,exact_irn,
4.0,Group 4 - Southern Corridor,Gallia,390656804138,Vinton Elementary School,Gallia County Local,038489,,0.0,False,unmatched,22.22222222222222
4.0,Group 4 - Southern Corridor,Gallia,390656805545,South Gallia Middle School,Gallia County Local,011708,South Gallia Middle School,118.0,True,exact_irn,
4.0,Group 4 - Southern Corridor,Gallia,390656806178,Southern Ohio Digital Academy,Gallia County Local,019727,,0.0,False,unmatched,48.78048780487805
5.0,Group 5 - Eastern Edge,Guernsey,390696804139,Buckeye Trail High School,East Guernsey Local,042564,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Guernsey,390696804143,Buckeye Trail Middle School,East Guernsey Local,028522,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Guernsey,390696804255,Buckeye Trail Elementary,East Guernsey Local,022095,,0.0,False,unmatched,
5.0,Group 5 - Eastern Edge,Guernsey,390696806064,Preschool at Buckeye Trail High School,East Guernsey Local,019172,,0.0,False,unmatched,
,,Hancock,391000000940,Bigelow Hill Elementary School,Findlay City,042804,,0.0,False,unmatched,59.25925925925925
,,Hancock,391000000941,Glenwood Middle School,Findlay City,005686,,0.0,False,unmatched,17.391304347826086
,,Hancock,391000000942,Chamberlin Hill Elementary School,Findlay City,061366,Chamberlin Hill Elementary School,342.0,True,exact_irn,
,,Hancock,391000000943,Donnell Middle School,Findlay City,008607,,0.0,False,unmatched,27.27272727272727
,,Hancock,391000000944,Findlay High School,Findlay City,011627,,0.0,False,unmatched,27.27272727272727
,,Hancock,391000000946,Whittier Primary School,Findlay City,017814,,0.0,False,unmatched,32.25806451612904
,,Hancock,391000000947,Jefferson Primary School,Findlay City,018044,,0.0,False,unmatched,31.25
,,Hancock,391000000950,Northview Primary School,Findlay City,027839,,0.0,False,unmatched,25.0
,,Hancock,391000000954,Wilson Vance Elementary School,Findlay City,042812,,0.0,False,unmatched,37.03703703703704
,,Hancock,391000005803,Findlay City Schools Preschool,Findlay City,014260,,0.0,False,unmatched,31.11111111111111
,,Hancock,391000005842,Millstream Career Center,Findlay City,061341,,0.0,False,unmatched,46.15384615384615
,,Hancock,391000102899,Van Buren Elementary School,Van Buren Local,038208,,0.0,False,unmatched,
,,Hancock,391000102900,Van Buren High School,Van Buren Local,038232,,0.0,False,unmatched,
,,Hancock,391000103509,Van Buren Middle School,Van Buren Local,137455,,0.0,False,unmatched,
,,Hancock,391000202887,Arcadia Elementary School,Arcadia Local,000885,,0.0,False,unmatched,
,,Hancock,391000202888,Arcadia High School,Arcadia Local,000893,,0.0,False,unmatched,
,,Hancock,391000205134,Arcadia Middle School,Arcadia Local,000699,,0.0,False,unmatched,
,,Shelby,391000301631,Sidney Middle School,Sidney City,043018,Sidney Middle School,845.0,True,exact_irn,
,,Shelby,391000301633,Emerson Primary School,Sidney City,010512,,0.0,False,unmatched,32.432432432432435
,,Shelby,391000301634,Longfellow Primary School,Sidney City,021337,,0.0,False,unmatched,30.000000000000004
,,Shelby,391000301636,Northwood Intermediate School,Sidney City,029306,Northwood Intermediate School,444.0,True,exact_irn,
,,Shelby,391000301640,Sidney High School,Sidney City,034561,Sidney Middle School,845.0,True,exact_unique_name,100
,,Shelby,391000301641,Whittier Early Childhood Center,Sidney City,041145,,0.0,False,unmatched,33.9622641509434
,,Shelby,391000306069,Jacket Virtual Academy,Sidney City,019732,,0.0,False,unmatched,31.818181818181824
,,Shelby,391000403682,Anna Elementary School,Anna Local,000745,,0.0,False,unmatched,
,,Shelby,391000403683,Anna High School,Anna Local,000752,,0.0,False,unmatched,
,,Shelby,391000404661,Anna Middle School,Anna Local,142331,,0.0,False,unmatched,
,,Shelby,391000503696,Jackson Center Elementary School,Jackson Center Local,017574,,0.0,False,unmatched,
,,Shelby,391000503697,Jackson Center High School,Jackson Center Local,017582,,0.0,False,unmatched,
,,Columbiana,391000601589,Buckeye Elementary School,Salem City,004119,,0.0,False,unmatched,25.0
,,Columbiana,391000601591,Reilly Elementary School,Salem City,031328,,0.0,False,unmatched,22.22222222222222
,,Columbiana,391000601592,Salem Junior High School,Salem City,033431,Salem Junior High School,320.0,True,exact_irn,
,,Columbiana,391000601593,Salem High School,Salem City,033472,,0.0,False,unmatched,58.82352941176471
,,Columbiana,391000601594,Southeast Elementary School,Salem City,043000,Southeast Elementary School,320.0,True,exact_irn,
,,Columbiana,391000702217,Leetonia Jr./Sr. High School,Leetonia Exempted Village School District,020107,,0.0,False,unmatched,
,,Columbiana,391000702218,Leetonia Elementary K-6,Leetonia Exempted Village School District,028746,,0.0,False,unmatched,
,,Crawford,391000802181,Crestline High School,Crestline Exempted Village,007617,Crestline High School,0.0,False,exact_irn,
,,Crawford,391000802184,Crestline Elementary School,Crestline Exempted Village,035154,Crestline High School,0.0,False,exact_unique_name,100
,,Crawford,391000804482,Crestline Preschool,Crestline Exempted Village,027516,,0.0,False,unmatched,64.28571428571428
,,Richland,391000901627,Shelby Elementary School,Shelby City,008730,,0.0,False,unmatched,
